country,countryname,isic_code,isic_description,WIOD_sector,VA,VA_share,VA_country,GVCB_val,GVCF_val,GVC_val,GEXP_val,GVCB_share,GVCF_share,GVC_share,EU29_GVCB_val,OTH29_GVCB_val,EU29_GVCF_val,OTH29_GVCF_val,EU29_GVC_val,OTH29_GVC_val,DAVAX,DVA,DC,GEXP,VAX,EU29_DAVAX_val,OTH29_DAVAX_val,EU29_DVA_val,OTH29_DVA_val,EU29_DC_val,OTH29_DC_val,EU29_GEXP_val,OTH29_GEXP_val,EU29_VAX_val,OTH29_VAX_val,EU
IDN,Indonesia,K65,"Insurance, reinsurance and pension funding, except compulsory social security",42,7370.90495780216,.0083750489304375,880102.94,.7376477882258852,3.979424113110352,4.717071901336237,20.46030716724291,.036052626,.19449484,.23054746,.0013460821,.73630172,.011000671,3.9684236,.012346756,4.7047253,15.74323526590668,19.72265937901703,19.72689493611749,20.46030716724291,19.65228635218274,.024989836,15.718246,.03599051,19.686668,.035998233,19.690897,.037336592,20.422972,.035964999,19.61632,
IDN,Indonesia,K66,Activities auxiliary to financial services and insurance activities,43,0,0,880102.94,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IDN,Indonesia,L68,Real estate activities,44,24855.72193028959,.0282418357799035,880102.94,7.319104446447446,22.75193689648595,30.07104134293341,205.1469117856109,.035677381,.11090558,.14658296,.50223541,6.8168688,1.6333303,21.118607,2.1355658,27.935476,175.0758704426775,197.8278073391633,197.8804993947768,205.1469117856109,197.4532220139444,11.941572,163.13429,13.574903,184.25291,13.578519,184.30197,14.077138,191.06976,13.569262,183.88397,
IDN,Indonesia,M69_M70,Legal and accounting activities; activities of head offices; management consultancy activities,45,6575.394145025451,.0074711650763058,880102.94,199.5815314366513,250.9117300822747,450.4932615189259,1720.236546855151,.11601982,.14585885,.26187867,2.5479951,197.03354,7.3146377,243.59708,9.8626318,440.63065,1269.743285336225,1520.6550154185,1521.796927273735,1720.236546855151,1517.171996405308,12.099089,1257.6443,19.413727,1501.2413,19.428307,1502.3685,21.961721,1698.2748,19.381109,1497.7909,
IDN,Indonesia,M71,Architectural and engineering activities; technical testing and analysis,46,0,0,880102.94,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IDN,Indonesia,M72,Scientific research and development,47,0,0,880102.94,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IDN,Indonesia,M73,Advertising and market research,48,0,0,880102.94,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IDN,Indonesia,M74_M75,"Other professional, scientific and technical activities; veterinary activities",49,0,0,880102.94,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IDN,Indonesia,N,Administrative and support service activities,50,7505.793704873756,.0085283136738249,880102.94,77.19126572711234,166.3415564857175,243.5328222128298,833.7146614450703,.092587151,.19951858,.29210573,9.5524597,67.638809,48.020512,118.32104,57.572979,185.95984,590.1818392322406,756.523395717958,757.1521335982794,833.7146614450703,754.4918221075706,45.599648,544.58221,93.620163,662.9032,93.69799,663.45422,103.17263,730.54205,93.452499,661.03937,
IDN,Indonesia,O84,Public administration and defence; compulsory social security,51,34225.45282184247,.0388880122169941,880102.94,39.80573498046785,64.07166817605211,103.87740315652,429.5152825844308,.092675947,.14917204,.24184798,4.369349,35.436386,11.175175,52.896492,15.544523,88.332878,325.6378794279109,389.709547603963,389.9977379282813,429.5152825844308,388.4548228318831,31.602007,294.03586,42.77718,346.93237,42.808819,347.1889,47.146534,382.36874,42.734581,345.72025,
IDN,Indonesia,P85,Education,52,29009.57918714214,.0329615761612211,880102.94,8.691324260446486,8.705070847883455,17.39639510832995,85.96871627648538,.10109869,.10125859,.20235728,1.6272529,7.0640717,1.8596963,6.8453746,3.4869492,13.909446,68.5723211681554,77.27739201603886,77.33763865442022,85.96871627648538,77.13510323361756,12.608739,55.963581,14.468435,62.808956,14.479715,62.857925,16.095688,69.873032,14.46158,62.673523,
IDN,Indonesia,Q,Human health and social work activities,53,9293.8620932184,.0105599719748187,880102.94,29.96426783467802,19.86819558114484,49.83246341582285,228.8226127419172,.13094977,.086827941,.2177777,7.8225942,22.141674,8.3394909,11.528705,16.162085,33.67038,178.9901493260944,198.8583449072391,199.0287205914235,228.8226127419172,198.5351639627017,43.575283,135.41487,51.914772,146.94357,51.959255,147.06947,59.737366,169.08524,51.898911,146.63625,
IDN,Indonesia,R_S,Other service activities,54,13849.6297893368,.0157363753593598,880102.94,42.31416875559082,58.78688504975578,101.1010538053466,527.5814303064402,.080204055,.11142713,.19163118,1.6919801,40.622185,4.409462,54.377426,6.1014428,94.999611,426.4803765010936,485.2672615508495,485.5273575912038,527.5814303064402,484.4215063059007,14.994499,411.48581,19.403961,465.86328,19.414362,466.11301,21.095942,506.48557,19.382538,465.03897,
IDN,Indonesia,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,55,0,0,880102.94,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IDN,Indonesia,U,Activities of extraterritorial organizations and bodies,56,0,0,880102.94,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IND,India,A01,"Crop and animal production, hunting and related service activities",1,267243.3781409974,.1268665585959221,2106492,420.5114823914874,2199.92821334787,2620.439695739358,12337.70052006571,.034083456,.17830943,.21239288,57.951588,362.55988,489.83807,1710.0902,547.78967,2072.6501,9717.260824326351,11917.18903767422,11919.70088210075,12337.70052006571,11875.29467036334,1152.4952,8564.7656,1642.3331,10274.855,1642.6796,10277.021,1700.285,10637.415,1641.0967,10234.198,
IND,India,A02,Forestry and logging,2,27502.31212187216,.0130559780998277,2106492,2.52629938852521,76.72501923367571,79.25131862220093,393.8251459356573,.0064147743,.19482002,.20123479,.053459231,2.4728403,3.036041,73.68898,3.0895007,76.161819,314.5738273134564,391.2988465471321,391.3127516280115,393.8251459356573,389.8917158639875,5.2442675,309.32956,8.2803078,383.01852,8.2806034,383.03217,8.3337669,385.49139,8.2504826,381.6412,
IND,India,A03,Fishing and aquaculture,3,17241.96749939751,.0081851572723243,2106492,9.923968982634893,85.31139244710866,95.23536142974352,1735.000259878094,.0057198661,.049170826,.054890689,.49652651,9.4274426,21.057001,64.254387,21.553524,73.681839,1639.76489844835,1725.076290895458,1725.134949352358,1735.000259878094,1724.263638093377,65.253845,1574.511,86.310837,1638.7655,86.313774,1638.8212,86.807358,1648.1929,86.238937,1638.0247,
IND,India,B,Mining and quarrying,4,39390.77089775403,.0186997020431385,2106492,530.2700982791148,2559.317308187197,3089.587406466312,8188.269453323021,.064759724,.31255901,.37731874,22.31362,507.95645,208.38687,2350.9304,230.70053,2858.887,5098.682046856708,7657.999355043903,7660.675424075142,8188.269453323021,7535.356259497739,113.85963,4984.8223,322.24652,7335.7529,322.35916,7338.3164,344.56006,7843.7095,320.25461,7215.1016,
IND,India,C10-C12,"Manufacture of food products, beverages and tobacco products",5,26537.52272000004,.0125979704513809,2106492,1574.530413020704,945.0746627890886,2519.605075809793,17596.42818499558,.089480117,.053708322,.14318843,164.41052,1410.1199,275.79514,669.27948,440.20566,2079.3997,15076.82310918579,16021.89777197488,16030.95198231547,17596.42818499558,16006.5779565224,1397.1918,13679.632,1672.9868,14348.911,1673.932,14357.021,1837.3972,15759.031,1671.5598,14335.019,
IND,India,C13-C15,"Manufacture of textiles, wearing apparel and leather products",6,38599.25122121065,.0183239495057977,2106492,4429.199854346292,4898.307877692375,9327.507732038664,34888.24959960639,.12695391,.14039993,.26735383,1327.2487,3101.9512,1529.5681,3368.7397,2856.8171,6470.6909,25560.74186756771,30459.04974526009,30485.82770524914,34888.24959960639,30399.67586495402,7597.7524,17962.988,9127.3213,21331.729,9135.3467,21350.48,10454.571,24433.68,9118.7109,21280.963,
IND,India,C16,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",7,11542.73590819968,.0054796013717588,2106492,144.3699443864288,326.1219899066015,470.4919342930304,1702.889224580496,.084779412,.19151099,.27629039,15.874881,128.49506,41.97168,284.1503,57.846569,412.64536,1232.397290287466,1558.519280194068,1559.288895748871,1702.889224580496,1542.903471686431,129.40269,1102.9945,171.37436,1387.1449,171.459,1387.83,187.24927,1515.64,170.8719,1372.0315,
IND,India,C17,Manufacture of paper and paper products,8,4101.825311504672,.0019472305164384,2106492,182.0743446117214,210.1344758437314,392.2088204554527,895.7489791360342,.20326492,.23459081,.43785572,20.912346,161.162,31.255106,178.87936,52.16745,340.04135,503.5401586805813,713.6746345243126,714.5905696736884,895.7489791360342,707.8332704182751,50.714767,452.82541,81.969864,631.70477,82.075066,632.5155,102.88221,792.86676,81.65918,626.17407,
IND,India,C18,Printing and reproduction of recorded media,9,3904.700538964538,.0018536508675052,2106492,63.86045421265867,66.46781079444774,130.3282650071064,324.8929647759198,.19655845,.20458372,.40114215,6.6816072,57.178848,10.541314,55.926498,17.222916,113.10535,194.5646997688134,261.0325105632611,261.3502441298027,324.8929647759198,259.4072714112664,16.770063,177.79463,27.311377,233.72115,27.344618,234.00563,33.992977,290.89996,27.21314,232.19414,
IND,India,C19,Manufacture of coke and refined petroleum products ,10,33366.67397258677,.0158399251204676,2106492,26420.00769930676,4834.21051008476,31254.21820939152,45796.62733892031,.57689857,.10555822,.68245679,2173.6147,24246.393,687.18683,4147.0234,2860.8013,28393.416,14542.40912952879,19376.61963961355,19499.13538958119,45796.62733892031,19211.6919083298,906.95758,13635.451,1594.1444,17782.477,1604.224,17894.91,3767.759,42028.867,1586.8838,17624.807,
IND,India,C20,Manufacture of chemicals and chemical products ,11,33681.33583671361,.0159893023215075,2106492,7242.983007554945,7229.660706760554,14472.6437143155,26317.43766437028,.2752161,.27470991,.54992604,1435.1134,5807.8691,2274.8843,4954.7764,3709.9983,10762.646,11844.79395005477,19074.45465681533,19119.92266959748,26317.43766437028,18910.8207683799,1504.4989,10340.295,3779.3833,15295.071,3788.3923,15331.53,5214.4976,21102.939,3757.4302,15153.39,
IND,India,C21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,12,5594.573402416379,.0026558722588904,2106492,368.170864603998,134.346596610525,502.5174612145229,1665.018174454192,.22112122,.080687769,.30180898,75.10733,293.06354,61.603481,72.743118,136.71082,365.80667,1162.500713239669,1296.847309850194,1299.182105420394,1665.018174454192,1295.356771418151,202.95502,959.54565,264.55853,1032.2888,265.03485,1034.1472,339.66586,1325.3523,264.1203,1031.2365,
IND,India,C22,Manufacture of rubber and plastic products,13,11265.22979476543,.0053478628574292,2106492,1543.930840091429,1519.911184755869,3063.842024847297,6415.895280322381,.24064153,.23689775,.47753927,358.59927,1185.3315,475.18134,1044.73,833.7804,2230.0615,3352.053255475083,4871.964440230951,4881.903301631524,6415.895280322381,4836.384802812391,656.39978,2695.6536,1131.5812,3740.3833,1133.8895,3748.0137,1490.1803,4925.7148,1127.2917,3709.0933,
IND,India,C23,Manufacture of other non-metallic mineral products,14,19471.11551709991,.009243384943199,2106492,890.9167536271145,459.8196689030884,1350.736422530203,3857.540062816478,.23095463,.11920023,.35015488,145.53749,745.37927,152.73087,307.08881,298.26834,1052.468,2506.803640286275,2966.623309189363,2971.061894451513,3857.540062816478,2953.89534282947,331.88782,2174.916,484.61862,2482.0046,485.34369,2485.7183,630.15607,3227.384,482.26846,2471.6267,
IND,India,C24,Manufacture of basic metals,15,38616.50935704385,.0183321423385488,2106492,7620.211720658289,5034.732987129822,12654.94470778811,21298.94620910843,.35777411,.23638414,.59415823,1144.6317,6475.5796,1243.7838,3790.949,2388.4153,10266.529,8644.001501320321,13678.73448845014,13716.08108627358,21298.94620910843,13532.65625940245,810.89838,7833.1025,2054.6826,11624.052,2060.292,11655.789,3199.314,18099.633,2037.6439,11495.012,
IND,India,C25,"Manufacture of fabricated metal products, except machinery and equipment",16,19130.53874500595,.0090817053412053,2106492,2350.784644384878,1379.471780181244,3730.256424566121,8077.171711571016,.29104057,.17078649,.46182707,423.23001,1927.5547,443.26721,936.20459,866.49719,2863.7593,4346.915287004897,5726.38706718614,5738.509218949725,8077.171711571016,5684.146588891108,587.69885,3759.2166,1030.9659,4695.4209,1033.1484,4705.3608,1454.196,6622.9756,1025.1826,4658.9639,
IND,India,C26,"Manufacture of computer, electronic and optical products",17,7139.467409047143,.0033892688630649,2106492,822.9911202260001,586.1787066551913,1409.169826881192,3349.422595560181,.24571134,.17500888,.42072022,183.59343,639.39764,220.09668,366.08206,403.69003,1005.4797,1940.25276867899,2526.431475334181,2530.339952771646,3349.422595560181,2515.969359412394,343.5015,1596.7513,563.59808,1962.8333,564.47003,1965.8699,747.19165,2602.231,561.05493,1954.9143,
IND,India,C27,Manufacture of electrical equipment,18,13211.80967831134,.0062719489566822,2106492,1459.182527478284,1026.325040812313,2485.507568290596,5981.302200139329,.24395733,.1715889,.41554624,328.74213,1130.4404,369.93149,656.39349,698.67365,1786.834,3495.794631848733,4522.119672661046,4529.548836663827,5981.302200139329,4498.137892860419,648.86572,2846.929,1018.7973,3503.3223,1020.471,3509.0779,1347.5393,4633.7627,1014.554,3483.584,
IND,India,C28,Manufacture of machinery and equipment n.e.c.,19,21366.05167115779,.0101429545800469,2106492,2342.489071122126,1281.414680794972,3623.903751917097,9330.995818161968,.25104386,.13732882,.38837266,456.09286,1886.3961,515.55505,765.8595,971.64789,2652.2559,5707.09206624487,6988.50674703984,6999.988942054792,9330.995818161968,6954.284180400181,845.1377,4861.9541,1360.6927,5627.814,1362.9285,5637.0605,1816.7859,7514.2104,1353.9504,5600.334,
IND,India,C29,"Manufacture of motor vehicles, trailers and semi-trailers",20,23823.20215599832,.0113094202494023,2106492,4027.90588284254,1655.594821453114,5683.500704295655,15586.86749490446,.25841662,.10621729,.36463392,727.24744,3300.6584,681.3587,974.23602,1408.6062,4274.894,9903.366790608809,11558.96161206192,11578.61240631916,15586.86749490446,11536.62133044967,1405.6376,8497.7295,2086.9966,9471.9658,2090.5444,9488.0674,2814.2439,12772.624,2080.5156,9456.1055,
IND,India,C30,Manufacture of other transport equipment,21,6772.815978790424,.0032152110230371,2106492,4187.443258928556,741.7639489021165,4929.207207830673,13282.64318123966,.31525677,.055844605,.37110138,431.73398,3755.7095,375.71606,366.04788,807.45001,4121.7573,8353.435973408992,9095.199922311109,9118.820368126586,13282.64318123966,9072.169151408742,562.01764,7791.4185,937.73364,8157.4663,940.16901,8178.6514,1369.4677,11913.176,926.84308,8145.3262,
IND,India,C31_C32,Manufacture of furniture; other manufacturing,22,32126.52563133056,.0152511982704403,2106492,3385.340496639629,1456.327814395509,4841.66831103514,16191.38819971387,.20908278,.089944594,.29902738,350.41248,3034.9282,306.19431,1150.1334,656.60681,4185.0615,11349.71988867872,12806.04770307423,12827.41053139437,16191.38819971387,12751.97208018347,1019.3441,10330.376,1325.5383,11480.51,1327.7494,11499.661,1675.9507,14515.438,1322.1587,11429.813,
IND,India,C33,Repair and installation of machinery and equipment,23,0,0,2106492,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IND,India,D35,"Electricity, gas, steam and air conditioning supply",24,30203.38271824278,.0143382382383946,2106492,.0078153331406935,.0090974408704952,.0169127740111887,.0366722586419159,.21311295,.24807419,.46118712,.00045784094,.0073574921,.00069798966,.0083994521,.0011558305,.015756944,.0197594846307272,.0288569255012224,.0288940263147867,.0366722586419159,.0283882603973684,.00099251838,.018766966,.0016905076,.027166419,.0016926812,.027201345,.0021483488,.034523908,.0016839348,.026704326,
IND,India,E36,"Water collection, treatment and supply",25,3872.153414543786,.0018382000013465,2106492,.0002779317353433,0,.0002779317353433,.0036568922328544,.076002166,0,.076002166,0,.00027793174,0,0,0,.00027793174,.0033789604975111,.0033789604975111,.003380543255861,.0036568922328544,.0033789604975111,0,.0033789605,0,.0033789605,0,.0033805433,0,.0036568923,0,.0033789605,
IND,India,E37-E39,"Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",26,0,0,2106492,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IND,India,F,Construction,27,151877.4485979434,.072099706888843,2106492,109.4913041149716,84.23784184428405,193.7291459592557,692.7651267479901,.15804967,.12159654,.27964622,9.1518898,100.33942,10.458284,73.779556,19.610176,174.11897,499.0359807887343,583.2738226330183,583.8288660945577,692.7651267479901,579.8867532977507,38.294975,460.74103,48.753258,534.52057,48.799652,535.02917,57.905148,634.85999,48.666794,531.21997,
